,id,name,age,nationality,overall,potential,club,value,wage,preferred_foot,international_reputation,skill_moves,position,joined,contract_valid_until,height,weight,release_clause
9746,212994,R. Healey,23,England,62,69,Milton Keynes Dons,425.0,7.0,Right,1.0,2.0,LW,2016,2019-01-06,175.26,72.186,4585.06080634501
9747,228610,O. Muzayil,25,Saudi Arabia,62,64,Al Ittihad,300.0,5.0,Right,1.0,2.0,RB,2016,2019-01-01,172.72,60.836,533.0
9748,169474,A. Taylor,32,England,62,62,Oldham Athletic,170.0,3.0,Left,1.0,2.0,LB,2018,2019-01-01,180.34,76.272,298.0
9749,235780,A. Sosa,18,Argentina,62,75,Club Atlético Banfield,475.0,1.0,Right,1.0,2.0,CB,2016,2019-01-01,177.79999999999998,76.272,1000.0
9750,239620,J. Cruz,19,Mexico,62,73,Tigres U.A.N.L.,450.0,3.0,Right,1.0,2.0,CB,2017,2021-01-01,182.88,78.08800000000001,810.0
9751,243972,Jordi Sánchez,23,Spain,62,68,CD Numancia,425.0,2.0,Right,1.0,2.0,ST,2018,2021-01-01,190.5,81.266,765.0
9752,182788,Wan Houliang,32,China PR,62,62,Beijing Renhe FC,170.0,2.0,Right,1.0,2.0,LCB,2017,2021-01-01,187.96,79.904,366.0
9753,240901,Idrisa Sambú,20,Portugal,62,73,Royal Excel Mouscron,525.0,2.0,Right,1.0,3.0,LM,2017,2020-01-01,180.34,78.08800000000001,866.0
9754,223750,D. Steininger,23,Germany,62,70,SpVgg Greuther Fürth,450.0,2.0,Right,1.0,2.0,RM,2014,2020-01-01,187.96,78.99600000000001,788.0
9755,229638,M. Kuleli,20,Turkey,62,73,Çaykur Rizespor,400.0,1.0,Right,1.0,1.0,GK,2015,2022-01-01,182.88,79.904,880.0
9756,236038,K. Duncan,20,United States,62,74,New York Red Bulls,475.0,1.0,Right,1.0,2.0,RB,2018,2019-01-01,177.79999999999998,68.10000000000001,808.0
9757,244486,M. Eskihellaç,21,Turkey,62,70,Yeni Malatyaspor,450.0,2.0,Right,1.0,2.0,LM,2018,2021-01-01,175.26,72.186,990.0
9758,244998,Bruno Michel,19,Brazil,62,74,Ohod Club,525.0,2.0,Left,1.0,4.0,CAM,2018,2021-01-01,165.10000000000002,71.278,971.0
9759,232455,H. Futami,26,Japan,62,62,Shimizu S-Pulse,260.0,1.0,Left,1.0,2.0,CB,2016,2021-01-01,177.79999999999998,74.91,325.0
9760,242183,D. Otto,19,Germany,62,81,TSG 1899 Hoffenheim,650.0,3.0,Right,1.0,3.0,ST,2018,2021-01-01,185.42,82.174,1500.0
9761,212488,Quique Cebriá,23,Spain,62,71,SD Eibar,350.0,2.0,Right,1.0,1.0,GK,2016,2019-01-01,182.88,69.916,805.0
9762,222472,D. Granli,24,Norway,62,69,Stabæk Fotball,375.0,1.0,Right,1.0,2.0,RCB,2013,2018-01-01,187.96,78.08800000000001,544.0
9763,230409,Túlio Nevinha,30,Brazil,62,62,Ceará Sporting Club,230.0,3.0,Right,1.0,2.0,CB,2018,2021-01-01,187.96,79.904,426.0
9764,232713,D. Sappa,23,Argentina,62,71,Estudiantes de La Plata,350.0,2.0,Right,1.0,1.0,GK,2016,2020-01-01,193.04,91.254,595.0
9765,246281,Emilio Bernad,18,Spain,62,76,Valencia CF,500.0,1.0,Right,1.0,1.0,GK,2018,2019-01-01,182.88,69.008,1400.0
9766,220682,Murilo Mendes,23,Brazil,62,69,Livorno,425.0,1.0,Right,1.0,3.0,RS,2016,2021-01-01,177.79999999999998,73.09400000000001,744.0
9767,227594,J. Obrian,23,Colombia,62,69,Deportes Tolima,425.0,1.0,Right,1.0,2.0,RM,2018,2023-01-01,182.88,73.09400000000001,680.0
9768,235018,M. Nicolas,20,Germany,62,76,Borussia Mönchengladbach,550.0,2.0,Right,1.0,1.0,GK,2016,2021-01-01,193.04,87.168,1300.0
9769,236554,J. Möbius,21,Germany,62,73,Karlsruher SC,525.0,1.0,Right,1.0,3.0,CAM,2018,2021-01-01,177.79999999999998,73.09400000000001,866.0
9770,226571,Thallyson,26,Brazil,62,63,Sint-Truidense VV,290.0,2.0,Left,1.0,2.0,LB,2018,2019-01-01,175.26,68.10000000000001,457.0
9771,244491,C. Kobald,20,Austria,62,71,Karlsruher SC,400.0,1.0,Right,1.0,2.0,CB,2018,2021-01-01,185.42,79.904,660.0
9772,212492,J. Gray,22,England,62,67,Yeovil Town,400.0,2.0,Right,1.0,2.0,RM,2017,2019-01-01,180.34,69.916,730.0
9773,153100,S. Nelson,36,England,62,62,Yeovil Town,40.0,1.0,Right,1.0,1.0,GK,2018,2020-01-01,187.96,83.99000000000001,70.0
9774,163852,D. Sołdecki,31,Poland,62,62,Arka Gdynia,200.0,1.0,Right,1.0,2.0,CDM,2016,2020-01-01,185.42,78.08800000000001,270.0
9775,237580,D. Schmidt,26,Japan,62,65,Vegalta Sendai,260.0,1.0,Right,1.0,1.0,GK,2014,2021-01-01,195.58,89.892,345.0
9776,246285,Ayala,21,Spain,62,70,CF Reus Deportiu,400.0,1.0,Right,1.0,2.0,CB,2018,2019-01-01,187.96,77.18,700.0
9777,204814,N. Erlbeck,25,Germany,62,66,FC Carl Zeiss Jena,375.0,1.0,Left,1.0,2.0,CM,2015,2020-01-01,182.88,78.99600000000001,572.0
9778,209935,D. Gallagher,27,Scotland,62,64,Livingston FC,300.0,1.0,Right,1.0,2.0,RCB,2018,2019-01-01,195.58,86.26,548.0
9779,229135,M. Hauptmeijer,21,Netherlands,62,72,PEC Zwolle,375.0,1.0,Right,1.0,1.0,GK,2016,2020-01-01,190.5,69.916,619.0
9780,238351,Kim Dong Min,23,Korea Republic,62,67,Incheon United FC,350.0,1.0,Right,1.0,2.0,LB,2017,2021-01-01,180.34,72.186,464.0
9781,230928,A. Sorge,25,Germany,62,67,FSV Zwickau,350.0,1.0,Right,1.0,2.0,CB,2016,2019-01-01,193.04,82.174,534.0
9782,235536,F. Venegas,19,Mexico,62,75,CD Everton de Viña del Mar,500.0,1.0,Left,1.0,2.0,CB,2018,2021-01-01,180.34,78.99600000000001,988.0
9783,232977,R. Shinzato,27,Japan,62,63,Júbilo Iwata,290.0,1.0,Right,1.0,2.0,CB,2017,2019-01-01,182.88,69.916,384.0
9784,241169,Borja Estepa,19,Spain,62,75,Córdoba CF,575.0,1.0,Right,1.0,3.0,ST,2017,2020-01-01,170.18,69.008,1300.0
9785,190481,M. Solheim,30,Norway,62,62,Hammarby IF,220.0,1.0,Right,1.0,2.0,LB,2015,2019-01-01,177.79999999999998,76.272,275.0
9786,215570,G. Rea,23,Republic of Ireland,62,69,Luton Town,375.0,2.0,Right,1.0,2.0,CDM,2016,2020-01-01,182.88,73.09400000000001,731.0
9787,224018,Rubén Mesa,26,Spain,62,65,Villarreal CF,375.0,5.0,Right,1.0,2.0,ST,2018,2019-01-01,182.88,74.91,816.0
9788,231442,M. Browne,20,England,62,77,Oxford United,675.0,8.0,Right,1.0,3.0,LM,2016,2019-06-30,177.79999999999998,74.002,4585.06080634501
9789,232722,S. Morishita,32,Japan,62,62,Júbilo Iwata,170.0,1.0,Right,1.0,2.0,CB,2014,2021-01-01,177.79999999999998,71.278,213.0
9790,239890,O. Kabak,18,Turkey,62,77,Galatasaray SK,575.0,3.0,Right,1.0,2.0,RCB,2017,2020-01-01,185.42,74.91,1500.0
9791,218387,N. Espinoza,22,Chile,62,71,San Luis de Quillota,350.0,1.0,Right,1.0,1.0,GK,2016,2018-12-31,190.5,83.99000000000001,4585.06080634501
9792,226835,A. Ahmed,29,Sweden,62,62,Dalkurd FF,290.0,1.0,Right,1.0,2.0,LCM,2017,2018-01-01,172.72,64.014,363.0
9793,238611,H. Bilal,20,Turkey,62,74,Kasimpaşa SK,550.0,2.0,Left,1.0,2.0,LM,2015,2021-01-01,175.26,69.916,1200.0
9794,234516,J. Soto,26,Chile,62,64,Club Deportes Temuco,300.0,1.0,Right,1.0,2.0,RB,2014,2021-01-01,175.26,74.91,428.0
9795,240660,M. Léris,20,France,62,76,Chievo Verona,675.0,2.0,Right,1.0,2.0,ST,2017,2020-01-01,185.42,78.08800000000001,1600.0
9796,222997,M. Maier,22,Austria,62,69,FC Admira Wacker Mödling,425.0,2.0,Right,1.0,2.0,LM,2014,2019-01-01,175.26,63.106,701.0
9797,242965,F. Hornby,18,Scotland,62,81,Everton,625.0,7.0,Right,1.0,2.0,ST,2018,2021-01-01,187.96,77.18,1600.0
9798,152598,M. Hamoud,33,Norway,62,62,Strømsgodset IF,120.0,1.0,Right,1.0,2.0,LB,2012,2019-01-01,177.79999999999998,69.008,150.0
9799,219414,I. Alba,23,Colombia,62,66,Once Caldas,325.0,1.0,Left,1.0,2.0,RB,2018,2023-01-01,175.26,71.278,463.0
9800,244246,A. López,19,Netherlands,62,75,KSV Cercle Brugge,575.0,5.0,Right,1.0,3.0,RW,2016,2019-06-30,175.26,73.09400000000001,4585.06080634501
9801,218392,G. Diaz,24,Chile,62,66,Club Deportes Temuco,325.0,1.0,Left,1.0,2.0,LB,2018,2023-01-01,170.18,64.922,463.0
9802,236824,R. ten Hove,20,Netherlands,62,75,Feyenoord,475.0,1.0,Right,1.0,1.0,GK,2017,2021-01-01,193.04,74.91,962.0
9803,238616,Pedro Neto,18,Portugal,62,79,Lazio,625.0,1.0,Left,1.0,3.0,ST,2016,2019-06-30,172.72,63.106,4585.06080634501
9804,186136,C. Fagan,29,Republic of Ireland,62,62,St. Patrick's Athletic,300.0,1.0,Right,1.0,2.0,ST,2012,2018-01-01,175.26,66.284,465.0
9805,203289,M. Clayton,23,England,62,69,Blackpool,425.0,2.0,Right,1.0,2.0,ST,2017,2019-01-01,175.26,69.916,829.0
9806,225561,M. Litka,22,Germany,62,72,KFC Uerdingen 05,500.0,3.0,Left,1.0,3.0,RM,2016,2019-06-30,180.34,68.10000000000001,4585.06080634501
9807,231705,J. Jiménez,24,Colombia,62,70,Atlético Bucaramanga,375.0,1.0,Right,1.0,2.0,CDM,2015,2021-01-01,175.26,72.186,581.0
9808,238105,Li Peng,27,China PR,62,64,Shanghai Greenland Shenhua FC,300.0,3.0,Right,1.0,2.0,RCB,2017,2020-01-01,187.96,79.904,668.0
9809,240665,Carlos Gracia,25,Spain,62,68,GIF Sundsvall,350.0,1.0,Right,1.0,2.0,RCB,2017,2019-01-01,182.88,79.904,508.0
9810,211739,E. Yeşilyurt,24,Germany,62,65,Sivasspor,375.0,2.0,Right,1.0,3.0,RM,2018,2020-01-01,177.79999999999998,72.186,778.0
9811,236315,A. Jones,20,England,62,74,St. Mirren,475.0,5.0,Right,1.0,2.0,RCB,2016,2019-06-30,182.88,69.916,4585.06080634501
9812,208156,G. Piscitella,25,Italy,62,63,Carpi,350.0,1.0,Right,1.0,3.0,LW,2018,2021-01-01,180.34,69.008,569.0
9813,243996,Samuel Manchón,21,Spain,62,74,Extremadura UD,550.0,1.0,Right,1.0,3.0,RM,2016,2019-01-01,170.18,63.106,963.0
9814,246044,Andrés Martín,18,Spain,62,78,Córdoba CF,625.0,1.0,Right,1.0,3.0,ST,2018,2022-01-01,175.26,72.186,1400.0
9815,190492,J. Labadie,27,England,62,62,Newport County,300.0,2.0,Right,1.0,2.0,CM,2018,2019-01-01,187.96,88.98400000000001,525.0
9816,172573,P. Kristensen,31,Denmark,62,62,Aalborg BK,200.0,2.0,Right,1.0,2.0,RB,2007,2020-01-01,172.72,68.10000000000001,250.0
9817,228382,D. Agyei,21,England,62,71,Burnley,475.0,7.0,Left,1.0,2.0,ST,2015,2019-01-01,182.88,77.18,998.0
9818,239134,N. Fofana,28,France,62,62,La Berrichonne de Châteauroux,240.0,1.0,Right,1.0,2.0,RWB,2015,2019-01-01,182.88,78.08800000000001,420.0
9819,231711,C. Pérez,23,Colombia,62,73,Alianza Petrolera,450.0,1.0,Right,1.0,2.0,LCB,2017,2021-01-01,185.42,78.99600000000001,698.0
9820,223264,S. Hendrie,23,Scotland,62,66,Southend United,325.0,2.0,Left,1.0,2.0,LB,2017,2019-01-01,177.79999999999998,69.916,593.0
9821,224032,J. Porsan-Clémenté,20,France,62,70,Montpellier HSC,450.0,4.0,Right,1.0,2.0,ST,2017,2023-01-01,177.79999999999998,69.008,990.0
9822,198689,K. Marsh-Brown,25,England,62,63,Newport County,350.0,2.0,Right,1.0,4.0,RM,2018,2020-01-01,185.42,76.272,639.0
9823,186147,G. Woods,28,England,62,63,Hamilton Academical FC,240.0,1.0,Right,1.0,1.0,GK,2016,2019-01-01,185.42,78.08800000000001,438.0
9824,220964,M. Konradsen,22,Norway,62,70,FK Bodø/Glimt,450.0,1.0,Right,1.0,3.0,CM,2018,2021-01-01,175.26,72.186,653.0
9825,226084,R. Hardie,21,Scotland,62,74,Livingston FC,550.0,7.0,Right,1.0,2.0,ST,2016,2019-05-31,187.96,74.91,4585.06080634501
9826,229156,S. Gronsveld,22,Netherlands,62,70,FC Emmen,375.0,1.0,Right,1.0,2.0,RB,2016,2019-01-01,172.72,59.928000000000004,619.0
9827,172068,L. Dodds,31,England,62,62,Port Vale,270.0,3.0,Right,1.0,3.0,ST,2018,2019-01-01,177.79999999999998,79.904,473.0
9828,242980,M. Shabani,19,Germany,62,75,FC Bayern München,575.0,5.0,Right,1.0,3.0,CAM,2018,2020-01-01,185.42,72.186,1300.0
9829,200485,J. McGlashan,30,England,62,62,Swindon Town,290.0,3.0,Right,1.0,3.0,RM,2018,2020-01-01,170.18,59.928000000000004,508.0
9830,160293,T. Soares,31,England,62,62,AFC Wimbledon,260.0,2.0,Right,1.0,2.0,RCM,2017,2019-01-01,182.88,72.186,455.0
9831,164645,S. Dawson,32,Republic of Ireland,62,62,Bury,230.0,3.0,Right,1.0,2.0,CM,2017,2020-01-01,182.88,71.278,403.0
9832,232741,T. Matsuura,29,Japan,62,62,Júbilo Iwata,300.0,1.0,Right,1.0,3.0,LF,2011,2021-01-01,167.64000000000001,64.014,375.0
9833,239909,D. Pelivan,22,Germany,62,71,SG Sonnenhof Großaspach,400.0,1.0,Right,1.0,2.0,CAM,2017,2019-01-01,185.42,73.09400000000001,660.0
9834,200742,B. Heneghan,24,England,62,68,Blackpool,350.0,2.0,Right,1.0,2.0,CB,2016,2019-06-30,195.58,78.99600000000001,4585.06080634501
9835,209702,M. Agger,25,Denmark,62,64,Sarpsborg 08 FF,375.0,1.0,Right,1.0,2.0,ST,2018,2020-01-01,180.34,73.09400000000001,497.0
9836,212006,B. Waters,23,England,62,65,Northampton Town,375.0,3.0,Right,1.0,2.0,RM,2017,2020-01-01,172.72,73.09400000000001,684.0
9837,228646,N. Delgadillo,20,Argentina,62,76,Vélez Sarsfield,675.0,2.0,Left,1.0,3.0,LW,2015,2020-01-01,177.79999999999998,69.916,1400.0
9838,235558,T. Campanini,19,France,62,70,GFC Ajaccio,375.0,1.0,Right,1.0,2.0,RB,2016,2020-01-01,177.79999999999998,72.186,731.0
9839,237350,K. Larson,26,Sweden,62,63,IK Sirius,290.0,1.0,Right,1.0,2.0,RB,2012,2020-01-01,175.26,69.916,384.0
9840,223271,S. Kurt,21,Germany,62,68,Hertha BSC,425.0,3.0,Left,1.0,4.0,LM,2016,2019-01-01,172.72,71.278,808.0
9841,224039,I. Al Maghrabi,26,Saudi Arabia,62,63,Al Taawoun,375.0,4.0,Right,1.0,2.0,ST,2017,2019-01-01,175.26,69.916,647.0
9842,177959,G. Perrulli,33,Italy,62,62,US Cremonese,180.0,1.0,Right,1.0,2.0,LW,2016,2021-01-01,170.18,71.278,288.0
9843,184615,S. McGinn,29,Scotland,62,62,St. Mirren,290.0,2.0,Right,1.0,4.0,RCM,2017,2020-01-01,180.34,79.904,508.0
9844,197416,Kim Keun Hoan,31,Korea Republic,62,62,Gyeongnam FC,200.0,1.0,Right,1.0,2.0,CDM,2017,2022-01-01,193.04,86.26,250.0
9845,171816,M. Raynes,30,England,62,62,Crewe Alexandra,230.0,3.0,Right,1.0,2.0,CB,2017,2019-01-01,193.04,76.272,403.0
9846,241704,C. Rocchia,20,France,62,76,Olympique de Marseille,600.0,4.0,Left,1.0,2.0,LB,2017,2021-01-01,172.72,64.014,1500.0
9847,186152,J. Dunne,28,England,62,62,Swindon Town,300.0,3.0,Right,1.0,2.0,RCM,2017,2019-01-01,180.34,76.272,525.0
9848,191528,Hou Sen,29,China PR,62,64,Beijing Sinobo Guoan FC,250.0,3.0,Right,1.0,1.0,GK,2007,2020-01-01,187.96,81.266,569.0
9849,224553,Min Junlin,24,China PR,62,70,Guizhou Hengfeng FC,375.0,2.0,Right,1.0,2.0,RCM,2018,2020-01-01,175.26,69.916,881.0
9850,235049,I. Escobar,22,Argentina,62,69,Club Atlético Talleres,350.0,2.0,Left,1.0,2.0,LB,2016,2020-01-01,172.72,63.106,595.0
9851,245289,Pepê,20,Brazil,62,75,Portimonense SC,575.0,1.0,Right,1.0,3.0,CAM,2018,2021-01-01,170.18,68.10000000000001,1600.0
9852,235051,D. Johnson,19,England,62,78,Leicester City,600.0,4.0,Right,1.0,2.0,CB,2016,2021-01-01,185.42,79.904,1500.0
9853,197164,L. Gil,24,United States,62,67,Houston Dynamo,400.0,2.0,Right,1.0,3.0,CM,2016,2018-12-31,177.79999999999998,69.916,4585.06080634501
9854,229676,B. Haunstrup,21,England,62,73,Portsmouth,450.0,1.0,Left,1.0,2.0,LB,2015,2020-01-01,172.72,74.91,878.0
9855,233772,Lee Dong Su,24,Korea Republic,62,69,Jeju United FC,425.0,1.0,Right,1.0,2.0,CM,2017,2021-01-01,185.42,72.186,616.0
9856,236588,Q. Bena,20,France,62,72,Chamois Niortais Football Club,425.0,1.0,Right,1.0,2.0,RB,2017,2020-01-01,185.42,78.99600000000001,829.0
9857,243244,H. Türkmen,20,Turkey,62,71,Trabzonspor,400.0,3.0,Right,1.0,2.0,CB,2017,2022-01-01,182.88,78.08800000000001,880.0
9858,240941,L. Pintor,17,France,62,83,Olympique Lyonnais,675.0,5.0,Right,1.0,2.0,ST,2018,2023-01-01,177.79999999999998,66.284,2000.0
9859,245037,Eric García,17,Spain,62,82,Manchester City,550.0,6.0,Right,1.0,2.0,CB,2017,2022-01-01,182.88,78.99600000000001,1600.0
9860,246061,A. Solano,20,Colombia,62,72,Atlético Madrid,425.0,5.0,Right,1.0,2.0,RB,2016,2020-01-01,175.26,69.916,956.0
9861,216110,D. Kudła,26,Poland,62,66,Zagłębie Sosnowiec,270.0,1.0,Right,1.0,1.0,GK,2017,2020-01-01,187.96,83.99000000000001,385.0
9862,237102,Lee Sang Ki,22,Korea Republic,62,70,Pohang Steelers,375.0,1.0,Right,1.0,2.0,RB,2017,2021-01-01,177.79999999999998,78.99600000000001,544.0
9863,242734,W. Omsberg,22,United States,62,72,Minnesota United FC,425.0,1.0,Right,1.0,2.0,CB,2018,2019-01-01,193.04,81.266,723.0
9864,183342,B. Schwarz,31,Germany,62,62,SC Preußen Münster,200.0,1.0,Left,1.0,2.0,CDM,2015,2019-01-01,180.34,74.91,290.0
9865,194094,R. Koczor,29,Germany,62,63,FC Carl Zeiss Jena,240.0,1.0,Right,1.0,1.0,GK,2014,2020-01-01,193.04,78.08800000000001,366.0
9866,200239,T. Cicek,26,Turkey,62,65,Neuchâtel Xamax,375.0,2.0,Left,1.0,2.0,ST,2018,2020-01-01,177.79999999999998,71.278,572.0
9867,215343,A. Mehring,24,Argentina,62,70,Godoy Cruz,325.0,2.0,Right,1.0,1.0,GK,2018,2020-01-01,190.5,82.174,536.0
9868,235311,M. Briceño,22,Chile,62,73,Curicó Unido,525.0,2.0,Right,1.0,3.0,RW,2016,2018-12-31,180.34,74.91,4585.06080634501
9869,189231,P. Hellquist,27,Sweden,62,63,IF Brommapojkarna,350.0,1.0,Right,1.0,2.0,LW,2018,2019-01-01,182.88,73.09400000000001,464.0
9870,203312,L. Dennis,25,England,62,65,Portsmouth,375.0,2.0,Right,1.0,4.0,CAM,2018,2020-01-01,185.42,69.008,684.0
9871,211760,M. Baude,28,Germany,62,62,FC Energie Cottbus,240.0,1.0,Right,1.0,2.0,RB,2016,2019-01-01,177.79999999999998,76.272,348.0
9872,224304,L. Moneta,24,Poland,62,66,Zagłębie Lubin,400.0,2.0,Left,1.0,2.0,LM,2016,2018-12-31,172.72,69.916,4585.06080634501
9873,232752,S. Hyodo,32,Japan,62,62,Hokkaido Consadole Sapporo,230.0,1.0,Right,1.0,2.0,CM,2017,2021-01-01,172.72,68.10000000000001,288.0
9874,190512,S. Økland,25,Norway,62,66,Kristiansund BK,375.0,1.0,Right,1.0,2.0,CM,2012,2018-01-01,177.79999999999998,68.10000000000001,497.0
9875,153137,L. Sapela,35,Poland,62,62,Miedź Legnica,70.0,1.0,Left,1.0,1.0,GK,2016,2019-01-01,185.42,81.266,95.0
9876,240434,J. Tell,21,France,62,71,US Orléans Loiret Football,475.0,4.0,Right,1.0,3.0,LM,2016,2019-06-30,185.42,74.002,4585.06080634501
9877,243762,A. Altuna,26,Argentina,62,65,San Martin de Tucumán,325.0,2.0,Right,1.0,2.0,CDM,2017,2019-01-01,182.88,74.002,496.0
9878,244530,A. Rizzo,21,Italy,62,72,Cittadella,500.0,1.0,Left,1.0,2.0,LM,2018,2021-01-01,175.26,69.916,875.0
9879,235059,L. Thomas,19,England,62,76,Coventry City,650.0,3.0,Right,1.0,3.0,RM,2016,2019-01-01,167.64000000000001,66.284,4585.06080634501
9880,237875,R. Schlegel,21,Argentina,62,74,Racing Club,475.0,2.0,Right,1.0,2.0,CB,2017,2021-01-01,185.42,82.174,808.0
9881,242483,D. Montoya,22,Colombia,62,69,Itagüí Leones FC,350.0,1.0,Right,1.0,2.0,LB,2014,2021-01-01,180.34,71.278,543.0
9882,233280,Lee Min Gi,25,Korea Republic,62,66,Sangju Sangmu FC,325.0,1.0,Left,1.0,2.0,LB,2016,2021-01-01,175.26,71.278,431.0
9883,237888,C. Maloney,23,United States,62,67,Columbus Crew SC,350.0,1.0,Right,1.0,2.0,RB,2018,2019-01-01,167.64000000000001,66.284,551.0
9884,213569,A. Taylor-Sinclair,27,Scotland,62,63,Motherwell,280.0,1.0,Left,1.0,2.0,LB,2018,2019-01-01,187.96,82.174,511.0
9885,225089,R. Al Ebrahim,24,Saudi Arabia,62,68,Al Raed,425.0,3.0,Right,1.0,2.0,LM,2018,2019-01-01,172.72,69.008,786.0
9886,246081,B. Castrillon,19,Colombia,62,80,Independiente Medellín,650.0,1.0,Right,1.0,3.0,RM,2017,2021-01-01,172.72,62.198,1300.0
9887,208194,Kim Kyung Jung,27,Korea Republic,62,62,Sangju Sangmu FC,325.0,1.0,Right,1.0,2.0,LW,2016,2019-12-01,177.79999999999998,71.278,4585.06080634501
9888,242242,S. Cibois,20,France,62,79,Paris Saint-Germain,550.0,5.0,Right,1.0,1.0,GK,2018,2021-01-01,193.04,82.174,1400.0
9889,243778,M. Hiller,21,Germany,62,69,TSV 1860 München,325.0,1.0,Right,1.0,1.0,GK,2017,2020-01-01,187.96,84.898,536.0
9890,244034,D. Kopacz,19,Poland,62,77,VfB Stuttgart,650.0,3.0,Right,1.0,3.0,CAM,2018,2022-01-01,180.34,69.916,1500.0
9891,246594,H. Massengo,16,France,62,75,AS Monaco,450.0,2.0,Right,1.0,2.0,CDM,2018,2021-01-01,177.79999999999998,66.284,1100.0
9892,199235,Jo Jae Cheol,32,Korea Republic,62,62,Gyeongnam FC,230.0,1.0,Right,1.0,2.0,CM,2018,2022-01-01,175.26,63.106,288.0
9893,200259,M. Schimpelsberger,27,Austria,62,62,FC Wacker Innsbruck,250.0,2.0,Right,1.0,2.0,RB,2016,2022-01-01,180.34,73.09400000000001,363.0
9894,228419,M. Juel Andersen,20,Denmark,62,73,AC Horsens,450.0,1.0,Right,1.0,2.0,CB,2018,2021-01-01,193.04,82.174,653.0
9895,232515,F. Cobos,25,Argentina,62,67,Godoy Cruz,325.0,2.0,Left,1.0,2.0,LB,2016,2020-01-01,177.79999999999998,83.08200000000001,496.0
9896,233027,D. van der Heijden,21,Netherlands,62,72,Carpi,500.0,1.0,Right,1.0,2.0,ST,2018,2021-01-01,193.04,74.91,875.0
9897,242755,J. Yeboah,18,Germany,62,83,VfL Wolfsburg,675.0,3.0,Left,1.0,3.0,LM,2017,2021-01-01,170.18,69.916,1800.0
9898,53827,M. Taylor,36,England,62,62,Swindon Town,30.0,2.0,Left,2.0,2.0,CDM,2017,2019-01-01,177.79999999999998,73.09400000000001,53.0
9899,224324,O. Zawada,22,Poland,62,67,Wisła Płock,400.0,1.0,Right,1.0,2.0,ST,2018,2021-01-01,193.04,83.08200000000001,570.0
9900,235076,L. Ndukwu,19,England,62,77,Leicester City,650.0,5.0,Left,1.0,3.0,RM,2016,2020-01-01,177.79999999999998,72.186,1600.0
9901,224837,V. Belon,23,France,62,67,Racing Club de Lens,290.0,1.0,Right,1.0,1.0,GK,2014,2021-01-01,180.34,77.18,529.0
9902,241477,Callejón,20,Spain,62,74,UD Almería,525.0,1.0,Left,1.0,2.0,CM,2017,2019-01-01,182.88,68.10000000000001,919.0
9903,209222,A. Khrees,27,Saudi Arabia,62,62,Al Faisaly,250.0,4.0,Right,1.0,2.0,RB,2018,2019-01-01,177.79999999999998,73.09400000000001,413.0
9904,238918,O. Hawsawi,24,Saudi Arabia,62,66,Ohod Club,325.0,3.0,Left,1.0,2.0,RB,2014,2019-01-01,177.79999999999998,78.08800000000001,561.0
9905,239174,M. Owusu,23,Germany,62,69,SG Sonnenhof Großaspach,425.0,1.0,Right,1.0,3.0,RM,2018,2019-01-01,190.5,77.18,701.0
9906,233543,L. Hurtado,23,Colombia,62,69,Rionegro Águilas,425.0,1.0,Right,1.0,2.0,RM,2016,2021-01-01,177.79999999999998,76.272,659.0
9907,238407,F. Ibargüen,24,Colombia,62,69,Rionegro Águilas,375.0,1.0,Right,1.0,2.0,CB,2017,2021-01-01,182.88,77.18,581.0
9908,219720,A. Boniotti,23,Italy,62,67,Brescia,350.0,1.0,Right,1.0,2.0,RB,2013,2019-01-01,177.79999999999998,72.186,569.0
9909,232776,Y. Kobayashi,32,Japan,62,62,Sagan Tosu,170.0,1.0,Right,1.0,2.0,RB,2017,2021-01-01,175.26,72.186,213.0
9910,235080,A. Porcino,23,Italy,62,71,Livorno,400.0,1.0,Left,1.0,2.0,LB,2018,2023-01-01,175.26,71.278,700.0
9911,155977,G. MacKenzie,32,Scotland,62,62,St. Mirren,170.0,2.0,Right,1.0,2.0,CB,2016,2019-01-01,190.5,83.08200000000001,298.0
9912,227913,Pedro López,21,Spain,62,73,CD Lugo,450.0,1.0,Right,1.0,2.0,CB,2016,2021-01-01,177.79999999999998,69.916,810.0
9913,231753,J. Livolant,20,France,62,75,La Berrichonne de Châteauroux,575.0,3.0,Right,1.0,2.0,CAM,2016,2019-06-30,175.26,69.916,4585.06080634501
9914,167497,D. Avdić,29,Sweden,62,62,AIK,290.0,2.0,Right,1.0,2.0,CM,2016,2018-01-01,193.04,92.162,377.0
9915,222282,Zhu Baojie,28,China PR,62,62,Beijing Renhe FC,300.0,3.0,Right,1.0,2.0,LM,2015,2019-01-01,175.26,64.922,645.0
9916,199499,P. Mingoia,26,England,62,62,Accrington Stanley,325.0,1.0,Right,1.0,2.0,RM,2018,2020-01-01,170.18,69.916,569.0
9917,216395,J. Hernández,23,Mexico,62,65,Club Necaxa,375.0,2.0,Right,1.0,3.0,RM,2018,2020-01-01,170.18,64.922,666.0
9918,236875,A. Poulsen,18,Denmark,62,77,Borussia Mönchengladbach,550.0,2.0,Left,1.0,3.0,LB,2018,2023-01-01,187.96,79.904,1300.0
9919,196940,C. Butcher,27,England,62,63,Mansfield Town,350.0,4.0,Right,1.0,2.0,CM,2017,2019-01-01,187.96,83.08200000000001,639.0
